Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,203,Spain,5419,Yield,402,"Onions, shallots, green",2010,2010,hg/ha,289179,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,402,"Onions, shallots, green",2011,2011,hg/ha,236375,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,402,"Onions, shallots, green",2012,2012,hg/ha,264329,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,402,"Onions, shallots, green",2013,2013,hg/ha,254604,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,402,"Onions, shallots, green",2014,2014,hg/ha,270239,Fc,Calculated data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1961,1961,tonnes,40280,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1962,1962,tonnes,39823,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1963,1963,tonnes,39927,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1964,1964,tonnes,45314,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1965,1965,tonnes,40058,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1966,1966,tonnes,28900,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1967,1967,tonnes,29643,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1968,1968,tonnes,28444,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1969,1969,tonnes,27731,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1970,1970,tonnes,21700,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1971,1971,tonnes,25400,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1972,1972,tonnes,12600,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1973,1973,tonnes,21200,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1974,1974,tonnes,23300,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1975,1975,tonnes,27800,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1976,1976,tonnes,26600,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1977,1977,tonnes,30500,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1978,1978,tonnes,29300,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1979,1979,tonnes,25880,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1980,1980,tonnes,27800,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1981,1981,tonnes,29200,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1982,1982,tonnes,36100,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1983,1983,tonnes,31600,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1984,1984,tonnes,31226,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1985,1985,tonnes,37584,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1986,1986,tonnes,28500,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1987,1987,tonnes,32843,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1988,1988,tonnes,31040,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1989,1989,tonnes,31037,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1990,1990,tonnes,34773,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1991,1991,tonnes,28653,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1992,1992,tonnes,25022,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1993,1993,tonnes,25069,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1994,1994,tonnes,24693,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1995,1995,tonnes,22798,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1996,1996,tonnes,35200,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1997,1997,tonnes,35000,F,FAO estimate
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1998,1998,tonnes,40810,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",1999,1999,tonnes,35000,F,FAO estimate
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2000,2000,tonnes,31253,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2001,2001,tonnes,26520,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2002,2002,tonnes,26495,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2003,2003,tonnes,19656,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2004,2004,tonnes,21694,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2005,2005,tonnes,21704,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2006,2006,tonnes,29258,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2007,2007,tonnes,34278,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2008,2008,tonnes,38000,F,FAO estimate
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2009,2009,tonnes,34060,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2010,2010,tonnes,32388,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2011,2011,tonnes,22172,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2012,2012,tonnes,21675,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2013,2013,tonnes,19299,,Official data
QC,Crops,203,Spain,5510,Production,402,"Onions, shallots, green",2014,2014,tonnes,20509,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5419,Yield,490,Oranges,1961,1961,hg/ha,188936,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1962,1962,hg/ha,129882,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1963,1963,hg/ha,183765,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1964,1964,hg/ha,184064,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1965,1965,hg/ha,189053,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1966,1966,hg/ha,202866,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1967,1967,hg/ha,176434,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1968,1968,hg/ha,153412,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1969,1969,hg/ha,192915,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1970,1970,hg/ha,137759,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1971,1971,hg/ha,144823,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1972,1972,hg/ha,180335,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1973,1973,hg/ha,155617,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1974,1974,hg/ha,140806,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1975,1975,hg/ha,143255,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1976,1976,hg/ha,127868,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1977,1977,hg/ha,135845,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1978,1978,hg/ha,127196,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1979,1979,hg/ha,155817,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1980,1980,hg/ha,146490,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1981,1981,hg/ha,128478,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1982,1982,hg/ha,148259,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1983,1983,hg/ha,190082,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1984,1984,hg/ha,122870,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1985,1985,hg/ha,171165,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1986,1986,hg/ha,175460,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1987,1987,hg/ha,193213,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1988,1988,hg/ha,180160,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1989,1989,hg/ha,212648,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1990,1990,hg/ha,201860,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1991,1991,hg/ha,201894,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1992,1992,hg/ha,218662,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1993,1993,hg/ha,178556,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1994,1994,hg/ha,199412,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1995,1995,hg/ha,192794,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1996,1996,hg/ha,164484,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1997,1997,hg/ha,209836,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1998,1998,hg/ha,177798,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,1999,1999,hg/ha,198971,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2000,2000,hg/ha,194467,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2001,2001,hg/ha,209887,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2002,2002,hg/ha,243984,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2003,2003,hg/ha,223182,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2004,2004,hg/ha,203965,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2005,2005,hg/ha,171236,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2006,2006,hg/ha,242576,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2007,2007,hg/ha,187876,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2008,2008,hg/ha,222271,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2009,2009,hg/ha,174723,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2010,2010,hg/ha,202746,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2011,2011,hg/ha,183974,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2012,2012,hg/ha,193139,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2013,2013,hg/ha,235472,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,490,Oranges,2014,2014,hg/ha,240404,Fc,Calculated data
QC,Crops,203,Spain,5510,Production,490,Oranges,1961,1961,tonnes,1704200,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1962,1962,tonnes,1213100,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1963,1963,tonnes,1815600,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1964,1964,tonnes,1621600,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1965,1965,tonnes,1756300,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1966,1966,tonnes,1996200,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1967,1967,tonnes,1820800,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1968,1968,tonnes,1618500,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1969,1969,tonnes,2187660,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1970,1970,tonnes,1622800,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1971,1971,tonnes,1840700,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1972,1972,tonnes,2259600,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1973,1973,tonnes,2080600,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1974,1974,tonnes,1920600,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1975,1975,tonnes,2015600,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1976,1976,tonnes,1805500,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1977,1977,tonnes,1791800,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1978,1978,tonnes,1651000,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1979,1979,tonnes,1791900,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1980,1980,tonnes,1711000,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1981,1981,tonnes,1468500,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1982,1982,tonnes,1703500,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1983,1983,tonnes,2081400,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1984,1984,tonnes,1352825,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1985,1985,tonnes,1968392,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1986,1986,tonnes,2079200,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1987,1987,tonnes,2453800,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1988,1988,tonnes,2252000,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1989,1989,tonnes,2690000,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1990,1990,tonnes,2604000,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1991,1991,tonnes,2665000,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1992,1992,tonnes,2941000,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1993,1993,tonnes,2523000,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1994,1994,tonnes,2712000,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1995,1995,tonnes,2587300,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1996,1996,tonnes,2200800,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1997,1997,tonnes,2845041,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1998,1998,tonnes,2455390,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,1999,1999,tonnes,2690550,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2000,2000,tonnes,2616220,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2001,2001,tonnes,2898377,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2002,2002,tonnes,2963061,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2003,2003,tonnes,3052175,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2004,2004,tonnes,2767148,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2005,2005,tonnes,2376230,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2006,2006,tonnes,3397011,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2007,2007,tonnes,2740280,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2008,2008,tonnes,3410288,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2009,2009,tonnes,2669355,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2010,2010,tonnes,3114800,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2011,2011,tonnes,2818888,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2012,2012,tonnes,2942280,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2013,2013,tonnes,3536745,,Official data
QC,Crops,203,Spain,5510,Production,490,Oranges,2014,2014,tonnes,3494471,,Official data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1961,1961,hg/ha,135632,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1962,1962,hg/ha,118876,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1963,1963,hg/ha,131818,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1964,1964,hg/ha,111825,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1965,1965,hg/ha,109355,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1966,1966,hg/ha,86625,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1967,1967,hg/ha,84720,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1968,1968,hg/ha,105707,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1969,1969,hg/ha,84800,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1970,1970,hg/ha,75197,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1971,1971,hg/ha,88076,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1972,1972,hg/ha,82982,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1973,1973,hg/ha,80648,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1974,1974,hg/ha,87182,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1975,1975,hg/ha,59106,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1976,1976,hg/ha,95825,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1977,1977,hg/ha,46231,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1978,1978,hg/ha,97682,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1979,1979,hg/ha,94733,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1980,1980,hg/ha,86921,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1981,1981,hg/ha,101088,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1982,1982,hg/ha,105066,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1983,1983,hg/ha,104627,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1984,1984,hg/ha,101557,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1985,1985,hg/ha,96915,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1986,1986,hg/ha,91993,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1987,1987,hg/ha,98693,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1988,1988,hg/ha,98693,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1989,1989,hg/ha,110679,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1990,1990,hg/ha,87524,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1991,1991,hg/ha,98631,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1992,1992,hg/ha,139850,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1993,1993,hg/ha,112899,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1994,1994,hg/ha,116080,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1995,1995,hg/ha,88633,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1996,1996,hg/ha,121978,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1997,1997,hg/ha,136444,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1998,1998,hg/ha,127360,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,1999,1999,hg/ha,139656,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,2000,2000,hg/ha,156447,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,2001,2001,hg/ha,156603,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,2002,2002,hg/ha,164185,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,2003,2003,hg/ha,161985,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,2004,2004,hg/ha,125883,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,2005,2005,hg/ha,159449,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,2006,2006,hg/ha,155190,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,2007,2007,hg/ha,151522,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,2008,2008,hg/ha,164971,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,534,Peaches and nectarines,2009,2009,hg/ha,160939,Fc,Calculated data
